unit_type,u,grat_contrast,grat_orientation,response,smoothed_response
excit,11,0.68854,0,0.005391703583333333,0.005164676895833334
excit,11,0.68854,15,0.005215970833333333,0.005372648833333334
excit,11,0.68854,30,0.005671369354166666,0.005829391979166667
excit,11,0.68854,45,0.006316158979166667,0.006188699083333333
excit,11,0.68854,60,0.007282341458333333,0.006895834187500001
excit,11,0.68854,75,0.0063288433125,0.006126792479166667
excit,11,0.68854,90,0.006116973729166667,0.006002433041666667
excit,11,0.68854,105,0.00589692125,0.0057364799999999995
excit,11,0.68854,120,0.006839220791666666,0.006461911479166666
excit,11,0.68854,135,0.006085714791666666,0.005973868541666667
excit,11,0.68854,150,0.006445332916666667,0.006153261875
excit,11,0.68854,165,0.0060361735625,0.0058742681458333335
excit,11,1.0,0,0.005704359791666666,0.005658045895833334
excit,11,1.0,15,0.007074989979166667,0.006872617916666666
excit,11,1.0,30,0.008695294583333334,0.008254170854166668
excit,11,1.0,45,0.0087588185,0.008360017104166667
excit,11,1.0,60,0.007243700416666666,0.006812087666666667
excit,11,1.0,75,0.007698615020833333,0.007521115333333334
excit,11,1.0,90,0.007455632708333333,0.007358989375
excit,11,1.0,105,0.007244388541666666,0.006950501104166666
excit,11,1.0,120,0.0076184425,0.007220176145833333
excit,11,1.0,135,0.008345256666666667,0.008021320625
excit,11,1.0,150,0.006950042604166667,0.006991395208333333
excit,11,1.0,165,0.006138399583333333,0.005998353958333333
excit,12,0.0,0,0.009903113972222223,0.010107742375
excit,12,0.0,15,0.010239724625,0.010479774777777777
excit,12,0.0,30,0.009910450027777778,0.010087802041666667
excit,12,0.0,45,0.010298608444444446,0.010497227708333333
excit,12,0.0,60,0.010395544333333333,0.010617564236111111
excit,12,0.0,75,0.009874286180555556,0.010051455680555555
excit,12,0.0,90,0.009901119902777778,0.010285091833333334
excit,12,0.0,105,0.010408969986111112,0.010781621527777778
excit,12,0.0,120,0.010630421416666667,0.010842054847222221
excit,12,0.0,135,0.010201654083333334,0.010157844875
excit,12,0.0,150,0.009613995166666667,0.009911811972222222
excit,12,0.0,165,0.01063130261111111,0.011060180694444444
excit,12,0.0432773,0,0.010234720722222222,0.010496397444444444
excit,12,0.0432773,15,0.009740565222222223,0.010002116069444445
excit,12,0.0432773,30,0.010489505958333332,0.010474220930555556
excit,12,0.0432773,45,0.010019535055555556,0.010264203541666666
excit,12,0.0432773,60,0.010714978111111112,0.010758568680555556
excit,12,0.0432773,75,0.01064696598611111,0.010802476611111111
excit,12,0.0432773,90,0.012448933388888889,0.01248076551388889
excit,12,0.0432773,105,0.010580531597222222,0.010664558111111111
excit,12,0.0432773,120,0.010018421847222223,0.0102354505
excit,12,0.0432773,135,0.0103355795,0.010432077708333334
excit,12,0.0432773,150,0.010107197055555555,0.010271616333333334
excit,12,0.0432773,165,0.009859889555555555,0.010222918833333334
excit,12,0.103411,0,0.011864723666666667,0.011983875680555554
excit,12,0.103411,15,0.010364562375,0.010555831055555555
excit,12,0.103411,30,0.01107067963888889,0.011272224263888887
excit,12,0.103411,45,0.011598912458333334,0.011692048430555555
excit,12,0.103411,60,0.01060420748611111,0.010866576111111111
excit,12,0.103411,75,0.011952747430555556,0.011992139055555556
excit,12,0.103411,90,0.011511803666666667,0.011427040194444444
excit,12,0.103411,105,0.011038893513888889,0.010887072930555554
excit,12,0.103411,120,0.010848495736111111,0.011014060638888889
excit,12,0.103411,135,0.010667301125,0.010630614
excit,12,0.103411,150,0.010135546083333334,0.010259193541666666
excit,12,0.103411,165,0.01153241125,0.011608032055555556
excit,12,0.186966,0,0.012512138583333334,0.01244409436111111
excit,12,0.186966,15,0.011165511180555556,0.01127820086111111
excit,12,0.186966,30,0.012728915055555555,0.01280514751388889
excit,12,0.186966,45,0.013420354138888889,0.013279000847222222
excit,12,0.186966,60,0.012124123041666667,0.012300518083333333
excit,12,0.186966,75,0.013543757944444445,0.013670342138888888
excit,12,0.186966,90,0.012025715333333332,0.012184082749999998
excit,12,0.186966,105,0.012400408361111111,0.0127512135
excit,12,0.186966,120,0.012823885194444445,0.012760044625000001
excit,12,0.186966,135,0.011258287458333334,0.011273386611111111
excit,12,0.186966,150,0.012442429055555556,0.012380332138888889
excit,12,0.186966,165,0.011605693861111111,0.011745000347222222
excit,12,0.303066,0,0.012767485347222223,0.012749095944444445
excit,12,0.303066,15,0.013455821555555556,0.013689971166666667
excit,12,0.303066,30,0.01402141225,0.013947989527777779
excit,12,0.303066,45,0.014830908458333332,0.015088868833333333
excit,12,0.303066,60,0.014404944083333334,0.014405726666666667
excit,12,0.303066,75,0.013745761722222222,0.013981146791666668
excit,12,0.303066,90,0.015712074597222223,0.015494904583333333
excit,12,0.303066,105,0.01462581301388889,0.01471437476388889
excit,12,0.303066,120,0.01515954661111111,0.015321940805555554
excit,12,0.303066,135,0.013978201347222222,0.013952724555555554
excit,12,0.303066,150,0.013714907277777778,0.013569696916666667
excit,12,0.303066,165,0.012237616819444444,0.012100458708333334
excit,12,0.464386,0,0.01613022847222222,0.01567382623611111
excit,12,0.464386,15,0.015533919402777778,0.01541602538888889
excit,12,0.464386,30,0.015781422430555556,0.015579318430555556
excit,12,0.464386,45,0.017622964874999997,0.017135618833333335
excit,12,0.464386,60,0.016409597541666668,0.016582982347222223
excit,12,0.464386,75,0.01707287761111111,0.016911243375
excit,12,0.464386,90,0.016694284958333333,0.016570824944444444
excit,12,0.464386,105,0.016099371138888888,0.016037018944444443
excit,12,0.464386,120,0.015499981444444443,0.015514497541666665
excit,12,0.464386,135,0.01585126351388889,0.015809214319444445
excit,12,0.464386,150,0.01481386159722222,0.014709999458333333
excit,12,0.464386,165,0.015621616041666666,0.015615178486111112
excit,12,0.68854,0,0.01700845651388889,0.01690041516666667
excit,12,0.68854,15,0.01840236675,0.018106349555555554
excit,12,0.68854,30,0.01797487561111111,0.017655026513888887
excit,12,0.68854,45,0.01883130090277778,0.01854393927777778
excit,12,0.68854,60,0.01994749334722222,0.019652594125
excit,12,0.68854,75,0.017592877166666666,0.017421862083333337
excit,12,0.68854,90,0.018622024166666667,0.01829617001388889
excit,12,0.68854,105,0.017641200166666666,0.01753396713888889
excit,12,0.68854,120,0.018028247305555557,0.017752840819444445
excit,12,0.68854,135,0.017537917361111113,0.017406645055555555
excit,12,0.68854,150,0.017260753166666667,0.017032704125000003
excit,12,0.68854,165,0.017546401000000003,0.017397963694444445
excit,12,1.0,0,0.016684622472222223,0.01659859091666667
excit,12,1.0,15,0.017471634527777776,0.017582057833333335
excit,12,1.0,30,0.018861261263888887,0.018839061541666667
excit,12,1.0,45,0.019571831819444444,0.019287095708333334
excit,12,1.0,60,0.01983646138888889,0.019787729180555557
excit,12,1.0,75,0.019203657208333332,0.018934784958333332
excit,12,1.0,90,0.019935357541666667,0.019510577430555554
excit,12,1.0,105,0.018250224430555555,0.018051891444444444
excit,12,1.0,120,0.01832744111111111,0.01809000575
excit,12,1.0,135,0.018511863986111113,0.018394099166666667
excit,12,1.0,150,0.018705672819444446,0.018436243
excit,12,1.0,165,0.018486657777777776,0.017984469680555556
excit,13,0.0,0,0.006082918861111111,0.006189349291666667
excit,13,0.0,15,0.006447821430555556,0.006744379444444445
excit,13,0.0,30,0.00625158025,0.006628032402777778
excit,13,0.0,45,0.0061042243472222224,0.006407134166666667
excit,13,0.0,60,0.006444945541666667,0.006698441902777778
excit,13,0.0,75,0.006304659430555555,0.006606018541666666
excit,13,0.0,90,0.006375427944444445,0.006762464361111112
excit,13,0.0,105,0.005734010708333333,0.006130627374999999
excit,13,0.0,120,0.006082727583333333,0.006305694527777778
excit,13,0.0,135,0.0061742745833333335,0.006359688
excit,13,0.0,150,0.005362546847222222,0.005672418513888889
excit,13,0.0,165,0.006510765416666666,0.0067565558749999996
excit,13,0.0432773,0,0.007101910430555556,0.007381581194444445
excit,13,0.0432773,15,0.006245487097222222,0.0064501558749999995
excit,13,0.0432773,30,0.0059738945833333335,0.006359592097222222
excit,13,0.0432773,45,0.0054593873888888885,0.00595742225
excit,13,0.0432773,60,0.006740507930555555,0.007196459027777778
excit,13,0.0432773,75,0.006265768736111111,0.006672623888888889
excit,13,0.0432773,90,0.007485404361111111,0.007789530944444444
excit,13,0.0432773,105,0.006311097208333333,0.006813727361111111
excit,13,0.0432773,120,0.005924478486111111,0.006292039125
excit,13,0.0432773,135,0.006095420277777778,0.006465445555555556
excit,13,0.0432773,150,0.0060987504166666665,0.00637061225
excit,13,0.0432773,165,0.005466415861111112,0.005756806097222222
excit,13,0.103411,0,0.006693270694444444,0.007065192222222221
excit,13,0.103411,15,0.007381685847222222,0.00757345886111111
excit,13,0.103411,30,0.0070253395277777774,0.007255299041666666
excit,13,0.103411,45,0.006639988069444444,0.007196553083333333
excit,13,0.103411,60,0.007124496722222222,0.007421430138888889
excit,13,0.103411,75,0.00806900638888889,0.008162769861111112
excit,13,0.103411,90,0.007617608180555556,0.007779133694444444
excit,13,0.103411,105,0.007966781222222222,0.00818130376388889
excit,13,0.103411,120,0.00718261625,0.007624321805555556
excit,13,0.103411,135,0.007152166458333333,0.007227060527777778
excit,13,0.103411,150,0.00678546,0.006958946805555556
excit,13,0.103411,165,0.007981958888888889,0.008241899861111112
excit,13,0.186966,0,0.008476305527777776,0.008547352361111111
excit,13,0.186966,15,0.007817235819444443,0.007835090152777778
excit,13,0.186966,30,0.009249958236111112,0.009634702902777778
excit,13,0.186966,45,0.0089785675,0.009327724652777779
excit,13,0.186966,60,0.009607477083333333,0.0099609775
excit,13,0.186966,75,0.009970987055555556,0.010066394152777778
excit,13,0.186966,90,0.009331872083333333,0.00940677513888889
excit,13,0.186966,105,0.010067598333333334,0.010221965305555556
excit,13,0.186966,120,0.009229034722222222,0.009466011805555556
excit,13,0.186966,135,0.009109111402777778,0.009177934166666667
excit,13,0.186966,150,0.009839161444444446,0.009924893055555556
excit,13,0.186966,165,0.009350102138888889,0.009552721111111112
excit,13,0.303066,0,0.010219181527777779,0.010291072916666666
excit,13,0.303066,15,0.009732897944444445,0.009877633361111112
excit,13,0.303066,30,0.009867993111111112,0.009920610416666666
excit,13,0.303066,45,0.011154687902777778,0.010947412458333333
excit,13,0.303066,60,0.012037910194444444,0.011761996527777778
excit,13,0.303066,75,0.010725394374999999,0.010965580138888889
excit,13,0.303066,90,0.012893015694444445,0.012724567083333332
excit,13,0.303066,105,0.012005834444444445,0.011860965430555556
excit,13,0.303066,120,0.01096181375,0.010974772944444443
excit,13,0.303066,135,0.011702894458333333,0.011656880722222223
excit,13,0.303066,150,0.010407049305555556,0.010348226111111112
excit,13,0.303066,165,0.011126398888888889,0.01104170763888889
excit,13,0.464386,0,0.011569791958333332,0.011488902083333334
excit,13,0.464386,15,0.011570003472222222,0.011445741930555555
excit,13,0.464386,30,0.011684843625,0.011467365972222221
excit,13,0.464386,45,0.011804366805555556,0.012024458611111111
excit,13,0.464386,60,0.014147595277777777,0.013916459305555554
excit,13,0.464386,75,0.013322353333333333,0.013020511805555557
excit,13,0.464386,90,0.01385513138888889,0.01366424725
excit,13,0.464386,105,0.013504523055555556,0.013479339222222223
excit,13,0.464386,120,0.012805281944444444,0.012508281111111111
excit,13,0.464386,135,0.013361922152777778,0.013030881583333334
excit,13,0.464386,150,0.01300361361111111,0.012862643472222221
excit,13,0.464386,165,0.01362639623611111,0.01361929375
excit,13,0.68854,0,0.013304336111111112,0.01318125375
excit,13,0.68854,15,0.01265344,0.01233719388888889
excit,13,0.68854,30,0.012832482930555555,0.012826662222222222
excit,13,0.68854,45,0.013106545277777777,0.012931442777777778
excit,13,0.68854,60,0.016875723750000002,0.016303715416666666
excit,13,0.68854,75,0.014750541652777779,0.014344385833333334
excit,13,0.68854,90,0.01573288708333333,0.015479660138888887
excit,13,0.68854,105,0.014576494986111112,0.01409449861111111
excit,13,0.68854,120,0.014750844722222224,0.014303013333333333
excit,13,0.68854,135,0.014679522499999998,0.01435612736111111
excit,13,0.68854,150,0.015304109305555556,0.014872523055555555
excit,13,0.68854,165,0.014820571805555556,0.014424206527777777
excit,13,1.0,0,0.014686475277777777,0.014396513611111113
excit,13,1.0,15,0.015124559305555556,0.014787468472222223
excit,13,1.0,30,0.01712872984722222,0.01639091361111111
excit,13,1.0,45,0.0168896675,0.01627185452777778
excit,13,1.0,60,0.017447223194444444,0.016760014722222223
excit,13,1.0,75,0.018077329458333333,0.017580546944444445
excit,13,1.0,90,0.01895728611111111,0.018352709166666665
excit,13,1.0,105,0.017901398333333332,0.017367994416666668
excit,13,1.0,120,0.016375201583333332,0.015943591944444443
excit,13,1.0,135,0.017037058055555557,0.01647572138888889
excit,13,1.0,150,0.016548230416666667,0.016143407444444445
excit,13,1.0,165,0.017038443069444447,0.016285229180555555
excit,14,0.0,0,0.007059473770833334,0.007484591895833333
excit,14,0.0,15,0.007667773125,0.0077668238125
excit,14,0.0,30,0.0074592336875000005,0.007588111229166666
excit,14,0.0,45,0.0074744544166666675,0.007657992979166667
excit,14,0.0,60,0.0081319358125,0.008102049916666666
excit,14,0.0,75,0.007399828333333334,0.007903698958333333
excit,14,0.0,90,0.0070316575,0.006956691895833333
excit,14,0.0,105,0.007908738958333333,0.0080489783125
excit,14,0.0,120,0.006866027125,0.007155564416666667
excit,14,0.0,135,0.0071821216875,0.007212906812499999
excit,14,0.0,150,0.006913379041666667,0.007094242895833333
excit,14,0.0,165,0.006705962166666667,0.006804083020833333
excit,14,0.0432773,0,0.007702678958333334,0.0077305015000000005
excit,14,0.0432773,15,0.006491504729166667,0.006778815270833333
excit,14,0.0432773,30,0.006827192104166667,0.006946678645833333
excit,14,0.0432773,45,0.0067624156874999996,0.007183161
excit,14,0.0432773,60,0.007162258083333334,0.007232146520833333
excit,14,0.0432773,75,0.006878072083333333,0.006803847604166666
excit,14,0.0432773,90,0.0087030545625,0.0090734415625
excit,14,0.0432773,105,0.006843851020833333,0.0069511692291666675
excit,14,0.0432773,120,0.006372446208333334,0.006490099
excit,14,0.0432773,135,0.0072639583541666665,0.007389020875
excit,14,0.0432773,150,0.006733540020833334,0.007088688833333333
excit,14,0.0432773,165,0.0073544654791666665,0.007476492104166667
excit,14,0.103411,0,0.008163470395833332,0.008235948625000001
excit,14,0.103411,15,0.007465313729166667,0.007460187979166667
excit,14,0.103411,30,0.007155646458333334,0.007263901229166667
excit,14,0.103411,45,0.008879430895833334,0.009043480354166666
excit,14,0.103411,60,0.0072484426250000004,0.007305240145833333
excit,14,0.103411,75,0.0074494008125,0.007771591375
excit,14,0.103411,90,0.007394549125,0.0076737129375000004
excit,14,0.103411,105,0.008329190229166667,0.008369722770833333
excit,14,0.103411,120,0.00723865075,0.007392818666666666
excit,14,0.103411,135,0.007392240833333333,0.007622322250000001
excit,14,0.103411,150,0.007223693770833334,0.007010599229166667
excit,14,0.103411,165,0.007720165291666667,0.008086981541666666
excit,14,0.186966,0,0.007979580958333333,0.008125066666666667
excit,14,0.186966,15,0.007388289791666666,0.007740018312499999
excit,14,0.186966,30,0.0087629466875,0.008757885958333335
excit,14,0.186966,45,0.008034135770833334,0.008224321291666666
excit,14,0.186966,60,0.008526674708333333,0.008523452520833334
excit,14,0.186966,75,0.0087180123125,0.00885669075
excit,14,0.186966,90,0.008584141291666667,0.008551155166666666
excit,14,0.186966,105,0.008678536041666667,0.008722652583333332
excit,14,0.186966,120,0.0078457933125,0.0079563593125
excit,14,0.186966,135,0.0089101313125,0.008846419083333333
excit,14,0.186966,150,0.008660392645833332,0.008803459020833333
excit,14,0.186966,165,0.009270453541666666,0.009312872270833333
excit,14,0.303066,0,0.008824977312500001,0.009032910833333333
excit,14,0.303066,15,0.009593912604166666,0.0093329753125
excit,14,0.303066,30,0.009198230104166667,0.009255641875
excit,14,0.303066,45,0.009744188416666667,0.009642676479166666
excit,14,0.303066,60,0.0092841863125,0.009038238583333334
excit,14,0.303066,75,0.009757575479166667,0.009547778770833333
excit,14,0.303066,90,0.009819870437500001,0.009869202604166667
excit,14,0.303066,105,0.009097202458333334,0.009171141395833334
excit,14,0.303066,120,0.008686680166666667,0.0088892511875
excit,14,0.303066,135,0.010596381645833333,0.010530854312499999
excit,14,0.303066,150,0.009968435062500001,0.0101280240625
excit,14,0.303066,165,0.009822022708333334,0.010027541833333334
excit,14,0.464386,0,0.011549479479166666,0.011468959
excit,14,0.464386,15,0.010628786520833334,0.0104826976875
excit,14,0.464386,30,0.011552945979166666,0.011222573125000001
excit,14,0.464386,45,0.010774744229166668,0.010664142416666666
excit,14,0.464386,60,0.012020860874999999,0.011745518375
excit,14,0.464386,75,0.011380313125,0.0109654878125
excit,14,0.464386,90,0.010776433187499998,0.010832080208333332
excit,14,0.464386,105,0.011219232937499999,0.011303373104166667
excit,14,0.464386,120,0.009263809375,0.0095073434375
excit,14,0.464386,135,0.0103283605,0.0101457538125
excit,14,0.464386,150,0.011228383958333333,0.011221456916666666
excit,14,0.464386,165,0.0122413201875,0.011802645666666667
excit,14,0.68854,0,0.0119598313125,0.011686649354166667
excit,14,0.68854,15,0.0127278646875,0.012489133208333334
excit,14,0.68854,30,0.010918527083333332,0.0109433441875
excit,14,0.68854,45,0.012647418041666665,0.012274114729166667
excit,14,0.68854,60,0.011544121770833334,0.0112496629375
