u,unit_type,grat_orientation,grat_contrast,grat_spat_freq,grat_phase,response,smoothed_response
2,excit,90,0.0,0.138612,270,0.0,0.0005997
2,excit,90,0.0,0.332966,0,0.0,0.0
2,excit,90,0.0,0.332966,90,0.000999001,0.000999001
2,excit,90,0.0,0.332966,180,0.0,0.0
2,excit,90,0.0,0.332966,270,0.00239808,0.00191847
2,excit,90,0.0,0.799834,0,0.0,0.0
2,excit,90,0.0,0.799834,90,0.00342466,0.00273973
2,excit,90,0.0,0.799834,180,0.000922509,0.000922509
2,excit,90,0.0,0.799834,270,0.00149925,0.0011994
2,excit,90,0.0432773,0.01,0,0.0,0.0
2,excit,90,0.0432773,0.01,90,0.0,0.0
2,excit,90,0.0432773,0.01,180,0.00184502,0.00202952
2,excit,90,0.0432773,0.01,270,0.00149925,0.00149925
2,excit,90,0.0432773,0.0240215,0,0.00342466,0.00308219
2,excit,90,0.0432773,0.0240215,90,0.0,0.0
2,excit,90,0.0432773,0.0240215,180,0.00108992,0.000871935
2,excit,90,0.0432773,0.0240215,270,0.0,0.0
2,excit,90,0.0432773,0.0577032,0,0.00109051,0.00196292
2,excit,90,0.0432773,0.0577032,90,0.000922509,0.000922509
2,excit,90,0.0432773,0.0577032,180,0.000856898,0.00102828
2,excit,90,0.0432773,0.0577032,270,0.00798403,0.00678643
2,excit,90,0.0432773,0.138612,0,0.0,0.0001998
2,excit,90,0.0432773,0.138612,90,0.0,0.000479616
2,excit,90,0.0432773,0.138612,180,0.0,0.0
2,excit,90,0.0432773,0.138612,270,0.000856164,0.000856164
2,excit,90,0.0432773,0.332966,0,0.00184502,0.00202952
2,excit,90,0.0432773,0.332966,90,0.0,0.0
2,excit,90,0.0432773,0.332966,180,0.000799361,0.000799361
2,excit,90,0.0432773,0.332966,270,0.0,0.0
2,excit,90,0.0432773,0.799834,0,0.004,0.004
2,excit,90,0.0432773,0.799834,90,0.0,0.0
2,excit,90,0.0432773,0.799834,180,0.00149925,0.0017991
2,excit,90,0.0432773,0.799834,270,0.0,0.0
2,excit,90,0.103411,0.01,0,0.0,0.000479616
2,excit,90,0.103411,0.01,90,0.000922509,0.00147601
2,excit,90,0.103411,0.01,180,0.0,0.0
2,excit,90,0.103411,0.01,270,0.00266312,0.00266312
2,excit,90,0.103411,0.0240215,0,0.0,0.0
2,excit,90,0.103411,0.0240215,90,0.00171233,0.00171233
2,excit,90,0.103411,0.0240215,180,0.00109051,0.00130862
2,excit,90,0.103411,0.0240215,270,0.000999001,0.000599401
2,excit,90,0.103411,0.0577032,0,0.00184502,0.00184502
2,excit,90,0.103411,0.0577032,90,0.0,0.00029985
2,excit,90,0.103411,0.0577032,180,0.0,0.0
2,excit,90,0.103411,0.0577032,270,0.000999001,0.000799201
2,excit,90,0.103411,0.138612,0,0.00266312,0.00213049
2,excit,90,0.103411,0.138612,90,0.0,0.0005997
2,excit,90,0.103411,0.138612,180,0.0,0.0
2,excit,90,0.103411,0.138612,270,0.0,0.0005997
2,excit,90,0.103411,0.332966,0,0.00133156,0.00159787
2,excit,90,0.103411,0.332966,90,0.0,0.000532623
2,excit,90,0.103411,0.332966,180,0.0029985,0.0017991
2,excit,90,0.103411,0.332966,270,0.0,0.0
2,excit,90,0.103411,0.799834,0,0.0,0.0
2,excit,90,0.103411,0.799834,90,0.00119904,0.00143885
2,excit,90,0.103411,0.799834,180,0.00211566,0.00183357
2,excit,90,0.103411,0.799834,270,0.0017138,0.00154242
2,excit,90,0.186966,0.01,0,0.0,0.000149925
2,excit,90,0.186966,0.01,90,0.0,0.000479616
2,excit,90,0.186966,0.01,180,0.0,0.0
2,excit,90,0.186966,0.01,270,0.0,0.000369004
2,excit,90,0.186966,0.0240215,0,0.00184502,0.00221402
2,excit,90,0.186966,0.0240215,90,0.0039968,0.00303757
2,excit,90,0.186966,0.0240215,180,0.00276753,0.00258303
2,excit,90,0.186966,0.0240215,270,0.00719424,0.00695444
2,excit,90,0.186966,0.0577032,0,0.0,0.0
2,excit,90,0.186966,0.0577032,90,0.0,0.0
2,excit,90,0.186966,0.0577032,180,0.00239808,0.00263789
2,excit,90,0.186966,0.0577032,270,0.0,0.0
2,excit,90,0.186966,0.138612,0,0.00327154,0.00370774
2,excit,90,0.186966,0.138612,90,0.00149925,0.00089955
2,excit,90,0.186966,0.138612,180,0.0,0.000479616
2,excit,90,0.186966,0.138612,270,0.0,0.0
2,excit,90,0.186966,0.332966,0,0.0,0.0
2,excit,90,0.186966,0.332966,90,0.00266667,0.00213333
2,excit,90,0.186966,0.332966,180,0.00149925,0.0017991
2,excit,90,0.186966,0.332966,270,0.000922509,0.000738007
2,excit,90,0.186966,0.799834,0,0.00149925,0.0011994
2,excit,90,0.186966,0.799834,90,0.000705219,0.000564175
2,excit,90,0.186966,0.799834,180,0.000856164,0.000684932
2,excit,90,0.186966,0.799834,270,0.000799361,0.000799361
2,excit,90,0.303066,0.01,0,0.00149925,0.00149925
2,excit,90,0.303066,0.01,90,0.0,0.000239808
2,excit,90,0.303066,0.01,180,0.00171331,0.00159909
2,excit,90,0.303066,0.01,270,0.0,0.00029985
2,excit,90,0.303066,0.0240215,0,0.00553506,0.00516605
2,excit,90,0.303066,0.0240215,90,0.00276753,0.00221402
2,excit,90,0.303066,0.0240215,180,0.00109051,0.00218102
2,excit,90,0.303066,0.0240215,270,0.00428449,0.00394173
2,excit,90,0.303066,0.0577032,0,0.0,0.0
2,excit,90,0.303066,0.0577032,90,0.00119904,0.00167866
2,excit,90,0.303066,0.0577032,180,0.0,0.0
2,excit,90,0.303066,0.0577032,270,0.00218102,0.00196292
2,excit,90,0.303066,0.138612,0,0.0,0.000239808
2,excit,90,0.303066,0.138612,90,0.00436205,0.00414395
2,excit,90,0.303066,0.138612,180,0.002,0.0024
2,excit,90,0.303066,0.138612,270,0.0029985,0.00254873
2,excit,90,0.303066,0.332966,0,0.00119904,0.00119904
2,excit,90,0.303066,0.332966,90,0.0,0.0
2,excit,90,0.303066,0.332966,180,0.00266667,0.00266667
2,excit,90,0.303066,0.332966,270,0.00133245,0.00146569
2,excit,90,0.303066,0.799834,0,0.00171233,0.00136986
2,excit,90,0.303066,0.799834,90,0.0,0.0008
2,excit,90,0.303066,0.799834,180,0.00171233,0.00205479
2,excit,90,0.303066,0.799834,270,0.0,0.000684932
2,excit,90,0.464386,0.01,0,0.0,0.0011994
2,excit,90,0.464386,0.01,90,0.00184502,0.00184502
2,excit,90,0.464386,0.01,180,0.0029985,0.00284858
2,excit,90,0.464386,0.01,270,0.00553506,0.00535055
2,excit,90,0.464386,0.0240215,0,0.00109051,0.000654308
2,excit,90,0.464386,0.0240215,90,0.000856898,0.0017138
2,excit,90,0.464386,0.0240215,180,0.00149925,0.00149925
2,excit,90,0.464386,0.0240215,270,0.00256849,0.00222603
2,excit,90,0.464386,0.0577032,0,0.00163577,0.00185387
2,excit,90,0.464386,0.0577032,90,0.00276753,0.00295203
2,excit,90,0.464386,0.0577032,180,0.00218102,0.00196292
2,excit,90,0.464386,0.0577032,270,0.000999001,0.0011988
2,excit,90,0.464386,0.138612,0,0.00211566,0.00211566
2,excit,90,0.464386,0.138612,90,0.00133156,0.000798935
2,excit,90,0.464386,0.138612,180,0.00461255,0.00461255
2,excit,90,0.464386,0.138612,270,0.0043573,0.00392157
2,excit,90,0.464386,0.332966,0,0.00461255,0.00461255
2,excit,90,0.464386,0.332966,90,0.000999001,0.0013986
2,excit,90,0.464386,0.332966,180,0.0,0.0
2,excit,90,0.464386,0.332966,270,0.00276753,0.00258303
2,excit,90,0.464386,0.799834,0,0.0,0.000479616
2,excit,90,0.464386,0.799834,90,0.000922509,0.000922509
2,excit,90,0.464386,0.799834,180,0.00184502,0.00110701
2,excit,90,0.464386,0.799834,270,0.0,0.0
2,excit,90,0.68854,0.01,0,0.00171233,0.0010274
2,excit,90,0.68854,0.01,90,0.00119904,0.00119904
2,excit,90,0.68854,0.01,180,0.00276753,0.00202952
2,excit,90,0.68854,0.01,270,0.00513699,0.00513699
2,excit,90,0.68854,0.0240215,0,0.0017138,0.0017138
2,excit,90,0.68854,0.0240215,90,0.00224888,0.00164918
2,excit,90,0.68854,0.0240215,180,0.000922509,0.000922509
2,excit,90,0.68854,0.0240215,270,0.00239808,0.00263789
2,excit,90,0.68854,0.0577032,0,0.00109051,0.00109051
2,excit,90,0.68854,0.0577032,90,0.00184502,0.00147601
2,excit,90,0.68854,0.0577032,180,0.00327154,0.00348964
2,excit,90,0.68854,0.0577032,270,0.000749625,0.00104948
2,excit,90,0.68854,0.138612,0,0.0,0.000184502
2,excit,90,0.68854,0.138612,90,0.0,0.0
2,excit,90,0.68854,0.138612,180,0.00798935,0.00719041
2,excit,90,0.68854,0.138612,270,0.0032,0.00352
2,excit,90,0.68854,0.332966,0,0.00342466,0.00273973
2,excit,90,0.68854,0.332966,90,0.00359712,0.00263789
2,excit,90,0.68854,0.332966,180,0.0,0.0
2,excit,90,0.68854,0.332966,270,0.00359712,0.00383693
2,excit,90,0.68854,0.799834,0,0.0,0.0
2,excit,90,0.68854,0.799834,90,0.00141044,0.00141044
2,excit,90,0.68854,0.799834,180,0.00141143,0.00141143
2,excit,90,0.68854,0.799834,270,0.00119904,0.000959233
2,excit,90,1.0,0.01,0,0.00266667,0.0024
2,excit,90,1.0,0.01,90,0.00184502,0.00166052
2,excit,90,1.0,0.01,180,0.00342759,0.00257069
2,excit,90,1.0,0.01,270,0.0,0.0
2,excit,90,1.0,0.0240215,0,0.0,0.0
2,excit,90,1.0,0.0240215,90,0.0,0.0018018
2,excit,90,1.0,0.0240215,180,0.00159872,0.00175859
2,excit,90,1.0,0.0240215,270,0.00479616,0.00527578
2,excit,90,1.0,0.0577032,0,0.0029985,0.0029985
2,excit,90,1.0,0.0577032,90,0.00342759,0.00377035
2,excit,90,1.0,0.0577032,180,0.00266312,0.0023968
2,excit,90,1.0,0.0577032,270,0.00133156,0.00159787
2,excit,90,1.0,0.138612,0,0.0,0.000799201
2,excit,90,1.0,0.138612,90,0.00218102,0.00196292
2,excit,90,1.0,0.138612,180,0.00184502,0.00147601
2,excit,90,1.0,0.138612,270,0.00352858,0.00310515
2,excit,90,1.0,0.332966,0,0.00149925,0.00164918
2,excit,90,1.0,0.332966,90,0.00599829,0.00599829
2,excit,90,1.0,0.332966,180,0.0029985,0.0023988
2,excit,90,1.0,0.332966,270,0.00319744,0.00319744
2,excit,90,1.0,0.799834,0,0.00839329,0.00791367
2,excit,90,1.0,0.799834,90,0.00171233,0.0010274
2,excit,90,1.0,0.799834,180,0.00149925,0.00209895
2,excit,90,1.0,0.799834,270,0.0106667,0.0096
2,excit,105,0.0,0.01,0,0.0,0.0
2,excit,105,0.0,0.01,90,0.00109051,0.00109051
2,excit,105,0.0,0.01,180,0.00479616,0.00495603
2,excit,105,0.0,0.01,270,0.00119904,0.00119904
2,excit,105,0.0,0.0240215,0,0.0,0.000436205
2,excit,105,0.0,0.0240215,90,0.00171233,0.00205479
2,excit,105,0.0,0.0240215,180,0.002997,0.0031968
2,excit,105,0.0,0.0240215,270,0.0,0.0
2,excit,105,0.0,0.0577032,0,0.0,0.0
2,excit,105,0.0,0.0577032,90,0.0,0.0
2,excit,105,0.0,0.0577032,180,0.000856898,0.00102828
2,excit,105,0.0,0.0577032,270,0.00133156,0.00133156
2,excit,105,0.0,0.138612,0,0.0,0.000533333
2,excit,105,0.0,0.138612,90,0.000631313,0.000378788
2,excit,105,0.0,0.138612,180,0.00109051,0.00087241
2,excit,105,0.0,0.138612,270,0.00266312,0.00266312
2,excit,105,0.0,0.332966,0,0.00217865,0.00239651
2,excit,105,0.0,0.332966,90,0.00109051,0.00087241
2,excit,105,0.0,0.332966,180,0.00342466,0.00308219
2,excit,105,0.0,0.332966,270,0.000705219,0.000987306
2,excit,105,0.0,0.799834,0,0.0,0.000159872
2,excit,105,0.0,0.799834,90,0.000922509,0.000922509
2,excit,105,0.0,0.799834,180,0.00428449,0.00394173
2,excit,105,0.0,0.799834,270,0.0,0.000369004
2,excit,105,0.0432773,0.01,0,0.000856898,0.000514139
2,excit,105,0.0432773,0.01,90,0.0,0.0
2,excit,105,0.0432773,0.01,180,0.00211715,0.00169372
2,excit,105,0.0432773,0.01,270,0.000999001,0.000999001
2,excit,105,0.0432773,0.0240215,0,0.0,0.000266489
2,excit,105,0.0432773,0.0240215,90,0.00171233,0.00171233
2,excit,105,0.0432773,0.0240215,180,0.0,0.0
2,excit,105,0.0432773,0.0240215,270,0.0,0.0
2,excit,105,0.0432773,0.0577032,0,0.0,0.000856898
2,excit,105,0.0432773,0.0577032,90,0.0,0.000218103
2,excit,105,0.0432773,0.0577032,180,0.000856898,0.00137104
2,excit,105,0.0432773,0.0577032,270,0.00276753,0.00295203
2,excit,105,0.0432773,0.138612,0,0.000749625,0.000449775
2,excit,105,0.0432773,0.138612,90,0.0,0.0
2,excit,105,0.0432773,0.138612,180,0.0039968,0.00351719
2,excit,105,0.0432773,0.138612,270,0.00119904,0.00143885
2,excit,105,0.0432773,0.332966,0,0.00239808,0.00239808
2,excit,105,0.0432773,0.332966,90,0.00149925,0.00089955
2,excit,105,0.0432773,0.332966,180,0.0,0.0
2,excit,105,0.0432773,0.332966,270,0.0,0.0
2,excit,105,0.0432773,0.799834,0,0.0,0.0
2,excit,105,0.0432773,0.799834,90,0.0,0.0
2,excit,105,0.0432773,0.799834,180,0.00184502,0.00184502
2,excit,105,0.0432773,0.799834,270,0.000999001,0.000999001
2,excit,105,0.103411,0.01,0,0.000999001,0.000999001
2,excit,105,0.103411,0.01,90,0.00239808,0.0028777
2,excit,105,0.103411,0.01,180,0.001998,0.001998
2,excit,105,0.103411,0.01,270,0.000856898,0.00119966
2,excit,105,0.103411,0.0240215,0,0.00184502,0.00166052
2,excit,105,0.103411,0.0240215,90,0.0,0.0
2,excit,105,0.103411,0.0240215,180,0.00327154,0.00392585
2,excit,105,0.103411,0.0240215,270,0.00239808,0.00191847
2,excit,105,0.103411,0.0577032,0,0.0,0.0
2,excit,105,0.103411,0.0577032,90,0.0,0.0018018
2,excit,105,0.103411,0.0577032,180,0.00119904,0.00143885
2,excit,105,0.103411,0.0577032,270,0.00109051,0.00152672
2,excit,105,0.103411,0.138612,0,0.004,0.0044
2,excit,105,0.103411,0.138612,90,0.0,0.000532623
2,excit,105,0.103411,0.138612,180,0.00133156,0.000798935
2,excit,105,0.103411,0.138612,270,0.00252525,0.00239899
2,excit,105,0.103411,0.332966,0,0.00374813,0.00329835
2,excit,105,0.103411,0.332966,90,0.0,0.00089955
2,excit,105,0.103411,0.332966,180,0.0,0.0
2,excit,105,0.103411,0.332966,270,0.0,0.0008
2,excit,105,0.103411,0.799834,0,0.000856164,0.00136986
2,excit,105,0.103411,0.799834,90,0.00149925,0.0023988
2,excit,105,0.103411,0.799834,180,0.0,0.0003996
2,excit,105,0.103411,0.799834,270,0.000856898,0.000856898
2,excit,105,0.186966,0.01,0,0.0,0.000738007
2,excit,105,0.186966,0.01,90,0.0,0.0
2,excit,105,0.186966,0.01,180,0.00159872,0.000959233
2,excit,105,0.186966,0.01,270,0.00342466,0.00376712
2,excit,105,0.186966,0.0240215,0,0.00252525,0.00239899
2,excit,105,0.186966,0.0240215,90,0.011994,0.0089955
2,excit,105,0.186966,0.0240215,180,0.002997,0.0035964
2,excit,105,0.186966,0.0240215,270,0.00749625,0.00629685
2,excit,105,0.186966,0.0577032,0,0.000705219,0.00112835
2,excit,105,0.186966,0.0577032,90,0.000999001,0.0013986
2,excit,105,0.186966,0.0577032,180,0.004,0.004
2,excit,105,0.186966,0.0577032,270,0.00149925,0.00089955
2,excit,105,0.186966,0.138612,0,0.0,0.000479616
2,excit,105,0.186966,0.138612,90,0.000705219,0.000705219
2,excit,105,0.186966,0.138612,180,0.00266667,0.00213333
2,excit,105,0.186966,0.138612,270,0.0,0.0
2,excit,105,0.186966,0.332966,0,0.00239808,0.00255795
2,excit,105,0.186966,0.332966,90,0.0,0.0
2,excit,105,0.186966,0.332966,180,0.0,0.0
2,excit,105,0.186966,0.332966,270,0.0,0.000479616
2,excit,105,0.186966,0.799834,0,0.003,0.003
2,excit,105,0.186966,0.799834,90,0.0,0.0
2,excit,105,0.186966,0.799834,180,0.0,0.000239808
2,excit,105,0.186966,0.799834,270,0.00256849,0.00239726
2,excit,105,0.303066,0.01,0,0.00119904,0.00119904
2,excit,105,0.303066,0.01,90,0.000922509,0.000553506
2,excit,105,0.303066,0.01,180,0.00428449,0.00411311
2,excit,105,0.303066,0.01,270,0.0,0.0
2,excit,105,0.303066,0.0240215,0,0.00282287,0.00282287
2,excit,105,0.303066,0.0240215,90,0.00266312,0.0023968
2,excit,105,0.303066,0.0240215,180,0.00499501,0.00499501
2,excit,105,0.303066,0.0240215,270,0.00239808,0.00251799
2,excit,105,0.303066,0.0577032,0,0.0,0.0
2,excit,105,0.303066,0.0577032,90,0.00224888,0.00194903
2,excit,105,0.303066,0.0577032,180,0.002,0.0016
2,excit,105,0.303066,0.0577032,270,0.000799361,0.000799361
2,excit,105,0.303066,0.138612,0,0.0,0.0
2,excit,105,0.303066,0.138612,90,0.0,0.000141143
2,excit,105,0.303066,0.138612,180,0.00149925,0.0029985
2,excit,105,0.303066,0.138612,270,0.0,0.0012
2,excit,105,0.303066,0.332966,0,0.00719424,0.00719424
2,excit,105,0.303066,0.332966,90,0.0,0.0
2,excit,105,0.303066,0.332966,180,0.0,0.000684932
2,excit,105,0.303066,0.332966,270,0.000799361,0.000799361
2,excit,105,0.303066,0.799834,0,0.0,0.000218103
2,excit,105,0.303066,0.799834,90,0.00149925,0.00089955
2,excit,105,0.303066,0.799834,180,0.0,0.000436205
2,excit,105,0.303066,0.799834,270,0.00149925,0.0011994
2,excit,105,0.464386,0.01,0,0.00266312,0.00319574
2,excit,105,0.464386,0.01,90,0.0,0.0011988
2,excit,105,0.464386,0.01,180,0.0,0.0
2,excit,105,0.464386,0.01,270,0.0029985,0.00269865
2,excit,105,0.464386,0.0240215,0,0.00266667,0.00346667
2,excit,105,0.464386,0.0240215,90,0.00133245,0.00146569
2,excit,105,0.464386,0.0240215,180,0.000922509,0.00129151
2,excit,105,0.464386,0.0240215,270,0.002,0.002
2,excit,105,0.464386,0.0577032,0,0.0029985,0.0029985
2,excit,105,0.464386,0.0577032,90,0.00184502,0.00202952
2,excit,105,0.464386,0.0577032,180,0.0,0.000479616
2,excit,105,0.464386,0.0577032,270,0.00436205,0.00414395
2,excit,105,0.464386,0.138612,0,0.003996,0.0041958
2,excit,105,0.464386,0.138612,90,0.0,0.000239808
2,excit,105,0.464386,0.138612,180,0.0,0.0
2,excit,105,0.464386,0.138612,270,0.0,0.000533333
2,excit,105,0.464386,0.332966,0,0.00119904,0.00119904
2,excit,105,0.464386,0.332966,90,0.002997,0.0025974
2,excit,105,0.464386,0.332966,180,0.00479616,0.0059952
2,excit,105,0.464386,0.332966,270,0.00119904,0.00119904
2,excit,105,0.464386,0.799834,0,0.0,0.0
2,excit,105,0.464386,0.799834,90,0.00359712,0.00335731
2,excit,105,0.464386,0.799834,180,0.0,0.0002
2,excit,105,0.464386,0.799834,270,0.0,0.0
2,excit,105,0.68854,0.01,0,0.00108932,0.00108932
2,excit,105,0.68854,0.01,90,0.00461255,0.00387454
2,excit,105,0.68854,0.01,180,0.00436205,0.00436205
2,excit,105,0.68854,0.01,270,0.00184502,0.00239852
2,excit,105,0.68854,0.0240215,0,0.0024,0.00304
2,excit,105,0.68854,0.0240215,90,0.0,0.0
2,excit,105,0.68854,0.0240215,180,0.00109051,0.00152672
2,excit,105,0.68854,0.0240215,270,0.00149925,0.0011994
2,excit,105,0.68854,0.0577032,0,0.004,0.00346667
2,excit,105,0.68854,0.0577032,90,0.001998,0.001998
2,excit,105,0.68854,0.0577032,180,0.002997,0.0033966
2,excit,105,0.68854,0.0577032,270,0.000999001,0.0013986
2,excit,105,0.68854,0.138612,0,0.00171233,0.00136986
2,excit,105,0.68854,0.138612,90,0.00533333,0.00453333
2,excit,105,0.68854,0.138612,180,0.001998,0.001998
2,excit,105,0.68854,0.138612,270,0.00109051,0.00109051
2,excit,105,0.68854,0.332966,0,0.0,0.000798935
2,excit,105,0.68854,0.332966,90,0.001998,0.0015984
2,excit,105,0.68854,0.332966,180,0.004,0.0028
2,excit,105,0.68854,0.332966,270,0.00266489,0.00266489
2,excit,105,0.68854,0.799834,0,0.002,0.0024
2,excit,105,0.68854,0.799834,90,0.0,0.0
2,excit,105,0.68854,0.799834,180,0.00359712,0.00239808
2,excit,105,0.68854,0.799834,270,0.0,0.0
2,excit,105,1.0,0.01,0,0.00149925,0.00149925
2,excit,105,1.0,0.01,90,0.000999001,0.0011988
2,excit,105,1.0,0.01,180,0.00133156,0.000798935
2,excit,105,1.0,0.01,270,0.00399467,0.00319574
2,excit,105,1.0,0.0240215,0,0.00224888,0.00209895
2,excit,105,1.0,0.0240215,90,0.004,0.004
2,excit,105,1.0,0.0240215,180,0.000856898,0.00137104
2,excit,105,1.0,0.0240215,270,0.00359712,0.00359712
2,excit,105,1.0,0.0577032,0,0.001998,0.0015984
2,excit,105,1.0,0.0577032,90,0.0,0.0
2,excit,105,1.0,0.0577032,180,0.00218102,0.00174482
2,excit,105,1.0,0.0577032,270,0.00327154,0.00283533
2,excit,105,1.0,0.138612,0,0.00513699,0.00479452
2,excit,105,1.0,0.138612,90,0.0,0.0
2,excit,105,1.0,0.138612,180,0.000749625,0.00164918
2,excit,105,1.0,0.138612,270,0.00449775,0.00329835
2,excit,105,1.0,0.332966,0,0.002,0.0016
2,excit,105,1.0,0.332966,90,0.0,0.00119863
2,excit,105,1.0,0.332966,180,0.00342466,0.00410959
2,excit,105,1.0,0.332966,270,0.00119904,0.00119904
2,excit,105,1.0,0.799834,0,0.00866089,0.00799467
2,excit,105,1.0,0.799834,90,0.00119904,0.00119904
2,excit,105,1.0,0.799834,180,0.0,0.0
2,excit,105,1.0,0.799834,270,0.0,0.0
2,excit,120,0.0,0.01,0,0.000521376,0.000417101
2,excit,120,0.0,0.01,90,0.00369004,0.00313653
2,excit,120,0.0,0.01,180,0.0,0.0
2,excit,120,0.0,0.01,270,0.0,0.000342759
2,excit,120,0.0,0.0240215,0,0.000856898,0.000685518
2,excit,120,0.0,0.0240215,90,0.00133245,0.0011992
2,excit,120,0.0,0.0240215,180,0.0,0.0
2,excit,120,0.0,0.0240215,270,0.00276753,0.00276753
2,excit,120,0.0,0.0577032,0,0.00133156,0.00133156
2,excit,120,0.0,0.0577032,90,0.0,0.0
2,excit,120,0.0,0.0577032,180,0.0,0.0
2,excit,120,0.0,0.0577032,270,0.0,0.000342759
2,excit,120,0.0,0.138612,0,0.000922509,0.000922509
2,excit,120,0.0,0.138612,90,0.0,0.000159872
2,excit,120,0.0,0.138612,180,0.00149925,0.00089955
2,excit,120,0.0,0.138612,270,0.0,0.0
2,excit,120,0.0,0.332966,0,0.0,0.0
2,excit,120,0.0,0.332966,90,0.0,0.0
2,excit,120,0.0,0.332966,180,0.00327154,0.00261723
2,excit,120,0.0,0.332966,270,0.0,0.000684932
2,excit,120,0.0,0.799834,0,0.000922509,0.000553506
2,excit,120,0.0,0.799834,90,0.000749625,0.00089955
2,excit,120,0.0,0.799834,180,0.0,0.0
2,excit,120,0.0,0.799834,270,0.00141044,0.00169252
2,excit,120,0.0432773,0.01,0,0.0,0.0
2,excit,120,0.0432773,0.01,90,0.002,0.002
2,excit,120,0.0432773,0.01,180,0.00108932,0.00108932
2,excit,120,0.0432773,0.01,270,0.000856898,0.00102828
2,excit,120,0.0432773,0.0240215,0,0.000999001,0.0017982
2,excit,120,0.0432773,0.0240215,90,0.000749625,0.000449775
2,excit,120,0.0432773,0.0240215,180,0.0,0.0
2,excit,120,0.0432773,0.0240215,270,0.0,0.0
2,excit,120,0.0432773,0.0577032,0,0.0,0.0
2,excit,120,0.0432773,0.0577032,90,0.00218102,0.00152672
2,excit,120,0.0432773,0.0577032,180,0.000666223,0.000666223
2,excit,120,0.0432773,0.0577032,270,0.00141044,0.00126939
2,excit,120,0.0432773,0.138612,0,0.0,0.000141044
2,excit,120,0.0432773,0.138612,90,0.0,0.0004
2,excit,120,0.0432773,0.138612,180,0.0,0.0002
2,excit,120,0.0432773,0.138612,270,0.0,0.0
2,excit,120,0.0432773,0.332966,0,0.0,0.0
2,excit,120,0.0432773,0.332966,90,0.001998,0.0013986
2,excit,120,0.0432773,0.332966,180,0.000856164,0.0010274
2,excit,120,0.0432773,0.332966,270,0.0,0.0
2,excit,120,0.0432773,0.799834,0,0.0,0.000239808
2,excit,120,0.0432773,0.799834,90,0.0,0.0
2,excit,120,0.0432773,0.799834,180,0.0,0.0
2,excit,120,0.0432773,0.799834,270,0.00218102,0.00174482
2,excit,120,0.103411,0.01,0,0.00239808,0.00215827
2,excit,120,0.103411,0.01,90,0.0,0.0
2,excit,120,0.103411,0.01,180,0.000856898,0.000685518
2,excit,120,0.103411,0.01,270,0.00119904,0.00143885
2,excit,120,0.103411,0.0240215,0,0.000922509,0.000738007
2,excit,120,0.103411,0.0240215,90,0.000856164,0.000856164
2,excit,120,0.103411,0.0240215,180,0.0,0.0
2,excit,120,0.103411,0.0240215,270,0.0,0.0
2,excit,120,0.103411,0.0577032,0,0.001998,0.001998
2,excit,120,0.103411,0.0577032,90,0.000799361,0.00127898
2,excit,120,0.103411,0.0577032,180,0.00119904,0.00119904
2,excit,120,0.103411,0.0577032,270,0.000922509,0.000922509
2,excit,120,0.103411,0.138612,0,0.000799361,0.0011191
2,excit,120,0.103411,0.138612,90,0.0,0.0001998
2,excit,120,0.103411,0.138612,180,0.00119904,0.000959233
2,excit,120,0.103411,0.138612,270,0.00109051,0.00109051
2,excit,120,0.103411,0.332966,0,0.00133333,0.0008
2,excit,120,0.103411,0.332966,90,0.0,0.0
2,excit,120,0.103411,0.332966,180,0.0,0.0
2,excit,120,0.103411,0.332966,270,0.0,0.0011994
2,excit,120,0.103411,0.799834,0,0.00149925,0.0011994
2,excit,120,0.103411,0.799834,90,0.0,0.0
2,excit,120,0.103411,0.799834,180,0.002997,0.0027972
2,excit,120,0.103411,0.799834,270,0.0,0.0
2,excit,120,0.186966,0.01,0,0.00133333,0.0016
2,excit,120,0.186966,0.01,90,0.000856898,0.00102828
2,excit,120,0.186966,0.01,180,0.003996,0.0033966
2,excit,120,0.186966,0.01,270,0.00109051,0.000654308
2,excit,120,0.186966,0.0240215,0,0.0,0.000513699
2,excit,120,0.186966,0.0240215,90,0.0,0.0
2,excit,120,0.186966,0.0240215,180,0.00327154,0.00239913
2,excit,120,0.186966,0.0240215,270,0.00159872,0.00191847
2,excit,120,0.186966,0.0577032,0,0.00171233,0.0010274
2,excit,120,0.186966,0.0577032,90,0.00141143,0.00169372
2,excit,120,0.186966,0.0577032,180,0.00218102,0.00130862
2,excit,120,0.186966,0.0577032,270,0.0,0.0
2,excit,120,0.186966,0.138612,0,0.00149925,0.00164918
2,excit,120,0.186966,0.138612,90,0.00239808,0.0028777
2,excit,120,0.186966,0.138612,180,0.0,0.00089955
2,excit,120,0.186966,0.138612,270,0.000922509,0.000553506
2,excit,120,0.186966,0.332966,0,0.000922509,0.000738007
2,excit,120,0.186966,0.332966,90,0.0,0.000159872
2,excit,120,0.186966,0.332966,180,0.00266667,0.00266667
2,excit,120,0.186966,0.332966,270,0.0,0.0
2,excit,120,0.186966,0.799834,0,0.0,0.0
2,excit,120,0.186966,0.799834,90,0.00544662,0.00501089
2,excit,120,0.186966,0.799834,180,0.000922509,0.000738007
2,excit,120,0.186966,0.799834,270,0.00171233,0.0010274
2,excit,120,0.303066,0.01,0,0.00359712,0.0028777
2,excit,120,0.303066,0.01,90,0.0,0.0
2,excit,120,0.303066,0.01,180,0.00327154,0.00348964
